year,title,genres,boxOffice,rank,category,winner
1968,Two for the Road,"Comedy,Drama,Romance",86880000,15,Best Original Screenplay,false
1967,Who's Afraid of Virginia Woolf?,"Drama",211400000,3,Best Cinematography,true
1967,The Fortune Cookie,"Comedy,Romance",45300000,13,Best Cinematography,false
1967,A Man for All Seasons,"Biography,Drama,History",214042500,3,Best Cinematography,true
1967,Hawaii,"Drama",260944776,2,Best Cinematography,false
1967,The Sand Pebbles,"Adventure,Drama,Romance",226633234,2,Best Cinematography,false
1967,Fantastic Voyage,"Adventure,Family,Sci-Fi",90600000,10,Best Cinematography,false
1967,The Professionals,"Action,Adventure,Western",147506962,7,Best Cinematography,false
1967,Un homme pour l'éternité,"Biography,Drama,History",214042500,3,Best Directing,true
1967,Blow Up,"Drama,Mystery,Thriller",151000000,6,Best Directing,false
1967,Qui a peur de Virginia Woolf?,"Drama",211400000,3,Best Directing,false
1967,Les professionnels,"Action,Adventure,Western",147506962,7,Best Directing,false
1967,Fantastic Voyage,"Adventure,Family,Sci-Fi",90600000,10,Best Visual Effects,true
1967,Hawaii,"Drama",260944776,2,Best Visual Effects,false
1967,A Man for All Seasons,"Biography,Drama,History",214042500,3,Best Picture,true
1967,Alfie,"Comedy,Drama",142478315,8,Best Picture,false
1967,The Sand Pebbles,"Adventure,Drama,Romance",226633234,2,Best Picture,false
1967,The Russians Are Coming the Russians Are Coming,"Comedy,War",163783010,5,Best Picture,false
1967,Who's Afraid of Virginia Woolf?,"Drama",211400000,3,Best Picture,false
1967,A Man for All Seasons,"Biography,Drama,History",214042500,3,Best Adapted Screenplay,true
1967,Alfie,"Comedy,Drama",142478315,8,Best Adapted Screenplay,false
1967,The Russians Are Coming the Russians Are Coming,"Comedy,War",163783010,5,Best Adapted Screenplay,false
1967,The Professionals,"Action,Adventure,Western",147506962,7,Best Adapted Screenplay,false
1967,Who's Afraid of Virginia Woolf?,"Drama",211400000,3,Best Adapted Screenplay,false
1967,Blowup,"Drama,Mystery,Thriller",151000000,6,Best Original Screenplay,false
1967,The Fortune Cookie,"Comedy,Romance",45300000,13,Best Original Screenplay,false
1966,Morituri,"Action,Drama,Thriller",23340000,19,Best Cinematography,false
1966,In Harm's Way,"Drama,War",32676000,17,Best Cinematography,false
1966,Doctor Zhivago,"Drama,Romance,War",869197160,2,Best Cinematography,true
1966,The Agony and the Ecstasy,"Biography,Drama,History",31120000,17,Best Cinematography,false
1966,The Great Race,"Action,Adventure,Comedy",197093330,6,Best Cinematography,false
1966,The Sound of Music,"Biography,Drama,Family",1269807145,1,Best Cinematography,false
1966,The Greatest Story Ever Told,"Biography,Drama,History",120382530,10,Best Cinematography,false
1966,La mélodie du bonheur,"Biography,Drama,Family",1269807145,1,Best Directing,true
1966,Le docteur Jivago,"Drama,Romance,War",869197160,2,Best Directing,false
1966,Darling chérie,"Drama,Romance",93360000,13,Best Directing,false
1966,Thunderball,"Action,Adventure,Thriller",494808000,3,Best Visual Effects,true
1966,The Greatest Story Ever Told,"Biography,Drama,History",120382530,10,Best Visual Effects,false
1966,The Sound of Music,"Biography,Drama,Family",1269807145,1,Best Picture,true
1966,Darling,"Drama,Romance",93360000,13,Best Picture,false
1966,Doctor Zhivago,"Drama,Romance,War",869197160,2,Best Picture,false
1966,Doctor Zhivago,"Drama,Romance,War",869197160,2,Best Adapted Screenplay,true
1966,Cat Ballou,"Comedy,Romance,Western",160786669,7,Best Adapted Screenplay,false
1966,Darling,"Drama,Romance",93360000,13,Best Original Screenplay,true
1966,Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes,"Adventure,Comedy,Family",242044443,4,Best Original Screenplay,false
1966,The Train,"Thriller,War",57649800,11,Best Original Screenplay,false
1966,Les parapluies de Cherbourg,"Drama,Musical,Romance",143346,24,Best Original Screenplay,false
1965,Alexis Zorbas,"Comedy,Drama",72000000,10,Best Cinematography,true
1965,"Hush...Hush, Sweet Charlotte","Crime,Drama,Mystery",56000000,11,Best Cinematography,false
1965,The Night of the Iguana,"Drama",96000000,10,Best Cinematography,false
1965,Fate Is the Hunter,"Drama,Mystery,Thriller",17600000,18,Best Cinematography,false
1965,My Fair Lady,"Drama,Family,Musical",576000000,2,Best Cinematography,true
1965,Becket,"Biography,Drama,History",73314960,10,Best Cinematography,false
1965,The Unsinkable Molly Brown,"Biography,Comedy,Musical",105337600,8,Best Cinematography,false
1965,Mary Poppins,"Comedy,Family,Fantasy",818181816,1,Best Cinematography,false
1965,My Fair Lady,"Drama,Family,Musical",576000000,2,Best Directing,true
1965,Zorba le grec,"Comedy,Drama",72000000,10,Best Directing,false
1965,Becket,"Biography,Drama,History",73314960,10,Best Directing,false
1965,Mary Poppins,"Comedy,Family,Fantasy",818181816,1,Best Directing,false
1965,"Docteur Folamour, ou: Comment j'ai appris à ne plus m'en faire et à aimer la bombe","Comedy",2207216,19,Best Directing,false
1965,Mary Poppins,"Comedy,Family,Fantasy",818181816,1,Best Visual Effects,true
1965,My Fair Lady,"Drama,Family,Musical",576000000,2,Best Picture,true
1965,Becket,"Biography,Drama,History",73314960,10,Best Picture,false
1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Comedy",2207216,19,Best Picture,false
1965,Mary Poppins,"Comedy,Family,Fantasy",818181816,1,Best Picture,false
1965,Alexis Zorbas,"Comedy,Drama",72000000,10,Best Picture,false
1965,Becket,"Biography,Drama,History",73314960,10,Best Adapted Screenplay,true
1965,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"Comedy",2207216,19,Best Adapted Screenplay,false
1965,Mary Poppins,"Comedy,Family,Fantasy",818181816,1,Best Adapted Screenplay,false
1965,My Fair Lady,"Drama,Family,Musical",576000000,2,Best Adapted Screenplay,false
1965,Alexis Zorbas,"Comedy,Drama",72000000,10,Best Adapted Screenplay,false
1965,Father Goose,"Adventure,Comedy,Romance",100000000,9,Best Original Screenplay,true
1965,L'homme de Rio,"Action,Adventure,Comedy",281152,23,Best Original Screenplay,false
1965,A Hard Day's Night,"Comedy,Music,Musical",110240192,6,Best Original Screenplay,false
1964,Hud,"Drama",81300000,14,Best Cinematography,true
1964,Cleopatra,"Biography,Drama,History",469733335,1,Best Cinematography,true
1964,Irma la Douce,"Comedy,Romance",205254760,4,Best Cinematography,false
1964,How the West Was Won,"Western",378045000,1,Best Cinematography,false
1964,It's a Mad Mad Mad Mad World,"Action,Adventure,Comedy",376419000,2,Best Cinematography,false
1964,Tom Jones: de l'alcôve à la potence,"Adventure,Comedy,History",305688000,3,Best Directing,true
1964,Huit et demi,"Drama",412109,28,Best Directing,false
1964,Le plus sauvage d'entre tous,"Drama",81300000,14,Best Directing,false
1964,Cleopatra,"Biography,Drama,History",469733335,1,Best Visual Effects,true
1964,The Birds,"Drama,Horror,Mystery",92710690,11,Best Visual Effects,false
1964,Tom Jones,"Adventure,Comedy,History",305688000,3,Best Picture,true
1964,Cleopatra,"Biography,Drama,History",469733335,1,Best Picture,false
1964,How the West Was Won,"Western",378045000,1,Best Picture,false
1964,Tom Jones,"Adventure,Comedy,History",305688000,3,Best Adapted Screenplay,true
1964,Hud,"Drama",81300000,14,Best Adapted Screenplay,false
1964,How the West Was Won,"Western",378045000,1,Best Original Screenplay,true
1964,8½,"Drama",412109,28,Best Original Screenplay,false
1963,The Longest Day,"Action,Drama,History",322184000,3,Best Cinematography,true
1963,To Kill a Mockingbird,"Crime,Drama",108189931,10,Best Cinematography,false
1963,What Ever Happened to Baby Jane?,"Drama,Horror,Thriller",33372000,14,Best Cinematography,false
1963,Lawrence of Arabia,"Adventure,Biography,Drama",369350946,2,Best Cinematography,true
1963,Gypsy,"Biography,Comedy,Drama",107185920,11,Best Cinematography,false
1963,Hatari!,"Action,Adventure,Drama",115360000,9,Best Cinematography,false
1963,The Wonderful World of the Brothers Grimm,"Animation,Adventure,Biography",116760800,8,Best Cinematography,false
1963,Mutiny on the Bounty,"Adventure,Drama,History",112723200,10,Best Cinematography,false
1963,Lawrence d'Arabie,"Adventure,Biography,Drama",369350946,2,Best Directing,true
1963,Du silence et des ombres...,"Crime,Drama",108189931,10,Best Directing,false
1963,The Longest Day,"Action,Drama,History",322184000,3,Best Visual Effects,true
1963,Mutiny on the Bounty,"Adventure,Drama,History",112723200,10,Best Visual Effects,false
1963,Lawrence of Arabia,"Adventure,Biography,Drama",369350946,2,Best Picture,true
1963,To Kill a Mockingbird,"Crime,Drama",108189931,10,Best Picture,false
1963,The Longest Day,"Action,Drama,History",322184000,3,Best Picture,false
1963,The Music Man,"Comedy,Musical,Romance",123219691,6,Best Picture,false
1963,Mutiny on the Bounty,"Adventure,Drama,History",112723200,10,Best Picture,false
1963,To Kill a Mockingbird,"Crime,Drama",108189931,10,Best Adapted Screenplay,true
1963,Lawrence of Arabia,"Adventure,Biography,Drama",369350946,2,Best Adapted Screenplay,false
1963,Lolita,"Crime,Drama,Romance",76220000,12,Best Adapted Screenplay,false
1963,L'année dernière à Marienbad,"Drama,Mystery",1181459,18,Best Original Screenplay,false
1963,That Touch of Mink,"Comedy,Romance",120542325,7,Best Original Screenplay,false
1962,Judgment at Nuremberg,"Drama,War",50100000,13,Best Cinematography,false
1962,The Absent Minded Professor,"Comedy,Family,Sci-Fi",211934748,5,Best Cinematography,false
1962,"One, Two, Three","Comedy",33400000,13,Best Cinematography,false
1962,West Side Story,"Crime,Drama,Musical",364534463,2,Best Cinematography,true
1962,Flower Drum Song,"Comedy,Musical,Romance",91015000,9,Best Cinematography,false
1962,West Side Story,"Crime,Drama,Musical",364534463,2,Best Directing,true
1962,La dolce vita,"Comedy,Drama",162958600,4,Best Directing,false
1962,Les canons de Navarone,"Action,Adventure,Drama",241315000,3,Best Directing,false
1962,Jugement à Nuremberg,"Drama,War",50100000,13,Best Directing,false
1962,The Guns of Navarone,"Action,Adventure,Drama",241315000,3,Best Visual Effects,true
1962,The Absent Minded Professor,"Comedy,Family,Sci-Fi",211934748,5,Best Visual Effects,false
1962,West Side Story,"Crime,Drama,Musical",364534463,2,Best Picture,true
1962,Judgment at Nuremberg,"Drama,War",50100000,13,Best Picture,false
1962,The Guns of Navarone,"Action,Adventure,Drama",241315000,3,Best Picture,false
1962,Judgment at Nuremberg,"Drama,War",50100000,13,Best Adapted Screenplay,true
1962,Breakfast at Tiffany's,"Comedy,Drama,Romance",66800000,12,Best Adapted Screenplay,false
1962,The Guns of Navarone,"Action,Adventure,Drama",241315000,3,Best Adapted Screenplay,false
1962,West Side Story,"Crime,Drama,Musical",364534463,2,Best Adapted Screenplay,false
1962,Splendor in the Grass,"Drama,Romance",72812000,12,Best Original Screenplay,true
1962,La dolce vita,"Comedy,Drama",162958600,4,Best Original Screenplay,false
1962,Lover Come Back,"Comedy,Drama,Romance",141432041,6,Best Original Screenplay,false
1961,The Apartment,"Comedy,Drama,Romance",156798000,6,Best Cinematography,false
1961,Psycho,"Horror,Mystery,Thriller",269760000,2,Best Cinematography,false
1961,Spartacus,"Adventure,Biography,Drama",252900000,3,Best Cinematography,true
1961,The Alamo,"Adventure,Drama,History",145526516,7,Best Cinematography,false
1961,Exodus,"Action,Drama,History",159883380,5,Best Cinematography,false
1961,BUtterfield 8,"Drama",138779709,8,Best Cinematography,false
1961,Pepe,"Comedy,Musical",80928000,14,Best Cinematography,false
1961,La garçonnière,"Comedy,Drama,Romance",156798000,6,Best Directing,true
1961,Psychose,"Horror,Mystery,Thriller",269760000,2,Best Directing,false
1961,Jamais le dimanche,"Comedy,Drama,Romance",67440000,14,Best Directing,false
1961,The Time Machine,"Adventure,Romance,Sci-Fi",29587614,21,Best Visual Effects,true
1961,The Apartment,"Comedy,Drama,Romance",156798000,6,Best Picture,true
1961,The Alamo,"Adventure,Drama,History",145526516,7,Best Picture,false
1961,Elmer Gantry,"Drama",95562480,12,Best Picture,false
1961,Elmer Gantry,"Drama",95562480,12,Best Adapted Screenplay,true
1961,The Apartment,"Comedy,Drama,Romance",156798000,6,Best Original Screenplay,true
1961,Hiroshima mon amour,"Drama,Romance",744369,22,Best Original Screenplay,false
1961,Pote tin Kyriaki,"Comedy,Drama,Romance",67440000,14,Best Original Screenplay,false
1960,The Diary of Anne Frank,"Biography,Drama,Family",42669140,16,Best Cinematography,true
1960,Anatomy of a Murder,"Crime,Drama,Mystery",101269000,12,Best Cinematography,false
1960,Some Like It Hot,"Comedy,Romance",212750000,3,Best Cinematography,false
1960,Ben-Hur,"Adventure,Drama,History",635697000,1,Best Cinematography,true
1960,The Nun's Story,"Drama",108928000,9,Best Cinematography,false
1960,Porgy and Bess,"Drama,Musical,Romance",29785000,18,Best Cinematography,false
1960,Ben-Hur,"Adventure,Drama,History",635697000,1,Best Directing,true
1960,Certains l'aiment chaud,"Comedy,Romance",212750000,3,Best Directing,false
1960,Au risque de se perdre,"Drama",108928000,9,Best Directing,false
1960,Le journal d'Anne Frank,"Biography,Drama,Family",42669140,16,Best Directing,false
1960,Les chemins de la haute ville,"Drama,Romance",20424000,18,Best Directing,false
1960,Ben-Hur,"Adventure,Drama,History",635697000,1,Best Visual Effects,true
1960,Journey to the Center of the Earth,"Adventure,Family,Fantasy",85100000,15,Best Visual Effects,false
1960,Ben-Hur,"Adventure,Drama,History",635697000,1,Best Picture,true
1960,The Nun's Story,"Drama",108928000,9,Best Picture,false
1960,Anatomy of a Murder,"Crime,Drama,Mystery",101269000,12,Best Picture,false
1960,The Diary of Anne Frank,"Biography,Drama,Family",42669140,16,Best Picture,false
1960,Room at the Top,"Drama,Romance",20424000,18,Best Picture,false
1960,Room at the Top,"Drama,Romance",20424000,18,Best Adapted Screenplay,true
1960,The Nun's Story,"Drama",108928000,9,Best Adapted Screenplay,false
1960,Anatomy of a Murder,"Crime,Drama,Mystery",101269000,12,Best Adapted Screenplay,false
1960,Ben-Hur,"Adventure,Drama,History",635697000,1,Best Adapted Screenplay,false
1960,Some Like It Hot,"Comedy,Romance",212750000,3,Best Adapted Screenplay,false
1960,Pillow Talk,"Comedy,Romance",159562500,5,Best Original Screenplay,true
1960,North by Northwest,"Adventure,Mystery,Thriller",112970250,8,Best Original Screenplay,false
1960,Operation Petticoat,"Comedy,Romance,War",198283000,4,Best Original Screenplay,false
1959,The Young Lions,"Action,Drama,War",86253600,3,Best Cinematography,false
1959,Separate Tables,"Drama,Romance",64084000,4,Best Cinematography,false
1959,Cat on a Hot Tin Roof,"Drama",152159005,2,Best Cinematography,false
1959,Auntie Mame,"Comedy,Drama,Romance",201778000,1,Best Cinematography,false
1959,South Pacific,"Musical,Romance,War",318688000,1,Best Cinematography,false
1959,La chatte sur un toit brûlant,"Drama",152159005,2,Best Directing,false
1959,Torpedo Run,"Drama,War",9915700,11,Best Visual Effects,false
1959,Cat on a Hot Tin Roof,"Drama",152159005,2,Best Picture,false
1959,Auntie Mame,"Comedy,Drama,Romance",201778000,1,Best Picture,false
1959,Separate Tables,"Drama,Romance",64084000,4,Best Picture,false
1959,Cat on a Hot Tin Roof,"Drama",152159005,2,Best Adapted Screenplay,false
1959,Separate Tables,"Drama,Romance",64084000,4,Best Adapted Screenplay,false
1959,The Sheepman,"Western",13293100,11,Best Original Screenplay,false
1958,The Bridge on the River Kwai,"Adventure,Drama,War",391597760,1,Best Cinematography,true
1958,Peyton Place,"Drama,Romance",223232000,3,Best Cinematography,false
1958,Sayonara,"Drama,Romance",229336000,2,Best Cinematography,false
1958,Le pont de la rivière Kwaï,"Adventure,Drama,War",391597760,1,Best Directing,true
1958,Témoin à charge,"Crime,Drama,Mystery",71286000,8,Best Directing,false
1958,Sayonara,"Drama,Romance",229336000,2,Best Directing,false
1958,Les plaisirs de l'enfer,"Drama,Romance",223232000,3,Best Directing,false
1958,Douze hommes en colère,"Drama",38019200,11,Best Directing,false
1958,The Bridge on the River Kwai,"Adventure,Drama,War",391597760,1,Best Picture,true
1958,12 Angry Men,"Drama",38019200,11,Best Picture,false
1958,Peyton Place,"Drama,Romance",223232000,3,Best Picture,false
1958,Sayonara,"Drama,Romance",229336000,2,Best Picture,false
1958,Witness for the Prosecution,"Crime,Drama,Mystery",71286000,8,Best Picture,false
1958,The Bridge on the River Kwai,"Adventure,Drama,War",391597760,1,Best Adapted Screenplay,true
1958,12 Angry Men,"Drama",38019200,11,Best Adapted Screenplay,false
1958,Peyton Place,"Drama,Romance",223232000,3,Best Adapted Screenplay,false
1958,Sayonara,"Drama,Romance",229336000,2,Best Adapted Screenplay,false
1958,I vitelloni,"Comedy,Drama",854071,15,Best Original Screenplay,false
1957,Somebody Up There Likes Me,"Biography,Drama,Sport",17177550,17,Best Cinematography,true
1957,Baby Doll,"Drama",20631000,16,Best Cinematography,false
1957,The Harder They Fall,"Drama,Film-Noir,Sport",12109500,17,Best Cinematography,false
1957,Around the World in 80 Days,"Adventure,Comedy,Family",376740000,2,Best Cinematography,true
1957,War and Peace,"Drama,Romance,War",112125000,6,Best Cinematography,false
1957,The King and I,"Biography,Drama,Musical",191061000,4,Best Cinematography,false
1957,The Ten Commandments,"Adventure,Drama",840847800,1,Best Cinematography,false
1957,Géant,"Drama,Western",313950000,3,Best Directing,true
1957,Guerre et paix,"Drama,Romance,War",112125000,6,Best Directing,false
1957,Le tour du monde en 80 jours,"Adventure,Comedy,Family",376740000,2,Best Directing,false
1957,Le roi et moi,"Biography,Drama,Musical",191061000,4,Best Directing,false
1957,La loi du Seigneur,"Drama,Romance,War",71760000,9,Best Directing,false
1957,The Ten Commandments,"Adventure,Drama",840847800,1,Best Visual Effects,true
1957,Forbidden Planet,"Action,Adventure,Sci-Fi",26910000,16,Best Visual Effects,false
1957,Around the World in 80 Days,"Adventure,Comedy,Family",376740000,2,Best Picture,true
1957,Giant,"Drama,Western",313950000,3,Best Picture,false
1957,Friendly Persuasion,"Drama,Romance,War",71760000,9,Best Picture,false
1957,The King and I,"Biography,Drama,Musical",191061000,4,Best Picture,false
1957,The Ten Commandments,"Adventure,Drama",840847800,1,Best Picture,false
1957,Julie,"Crime,Drama,Film-Noir",12692550,17,Best Original Screenplay,false
1956,Blackboard Jungle,"Crime,Drama",49056840,8,Best Cinematography,false
1956,To Catch a Thief,"Mystery,Romance,Thriller",81112500,8,Best Cinematography,true
1956,Guys and Dolls,"Comedy,Crime,Musical",120510000,4,Best Cinematography,false
1956,Love Is a Many-Splendored Thing,"Biography,Drama,Romance",37080000,8,Best Cinematography,false
1956,Un homme est passé,"Crime,Drama,Mystery",18224820,9,Best Directing,false
1956,The Bridges at Toko-Ri,"Drama,Romance,War",43569000,8,Best Visual Effects,true
1956,The Rains of Ranchipur,"Adventure,Drama,Romance",24102000,9,Best Visual Effects,false
1956,Love Is a Many-Splendored Thing,"Biography,Drama,Romance",37080000,8,Best Picture,false
1956,Mister Roberts,"Comedy,Drama,War",196524000,2,Best Picture,false
1956,Blackboard Jungle,"Crime,Drama",49056840,8,Best Adapted Screenplay,false
1956,Bad Day at Black Rock,"Crime,Drama,Mystery",18224820,9,Best Adapted Screenplay,false
1956,The Court-Martial of Billy Mitchell,"Biography,Drama,War",27810000,8,Best Original Screenplay,false
1955,On the Waterfront,"Crime,Drama,Thriller",90240000,7,Best Cinematography,true
1955,Executive Suite,"Drama",25210800,9,Best Cinematography,false
1955,Sabrina,"Comedy,Drama,Romance",94000000,6,Best Cinematography,false
1955,Rogue Cop,"Crime,Drama,Film-Noir",13319800,16,Best Cinematography,false
1955,Rear Window,"Mystery,Thriller",345584542,1,Best Cinematography,false
1955,Sur les quais,"Crime,Drama,Thriller",90240000,7,Best Directing,true
1955,Fenêtre sur cour,"Mystery,Thriller",345584542,1,Best Directing,false
1955,Sabrina,"Comedy,Drama,Romance",94000000,6,Best Directing,false
1955,"2000 Leagues Under the Sea","Adventure,Drama,Family",265080000,3,Best Visual Effects,true
1955,Hell and High Water,"Action,Adventure,Drama",25380000,9,Best Visual Effects,false
1955,On the Waterfront,"Crime,Drama,Thriller",90240000,7,Best Picture,true
1955,The Caine Mutiny,"Drama,War",204450000,5,Best Picture,false
1955,Rear Window,"Mystery,Thriller",345584542,1,Best Adapted Screenplay,false
1955,The Caine Mutiny,"Drama,War",204450000,5,Best Adapted Screenplay,false
1955,Sabrina,"Comedy,Drama,Romance",94000000,6,Best Adapted Screenplay,false
1955,On the Waterfront,"Crime,Drama,Thriller",90240000,7,Best Original Screenplay,true
1954,From Here to Eternity,"Drama,Romance,War",285785000,3,Best Cinematography,true
1954,Julius Caesar,"Biography,Drama,History",18936770,9,Best Cinematography,false
1954,Martin Luther,"Biography,Drama,History",28109999,9,Best Cinematography,false
1954,Roman Holiday,"Comedy,Romance",46849999,6,Best Cinematography,false
1954,Shane,"Drama,Western",187399999,5,Best Cinematography,true
1954,All the Brothers Were Valiant,"Adventure,Drama,Romance",18777480,9,Best Cinematography,false
1954,The Robe,"Drama,History",337320000,2,Best Cinematography,false
1954,Tant qu'il y aura des hommes,"Drama,Romance,War",285785000,3,Best Directing,true
1954,Stalag 17,"Comedy,Drama,War",93699999,6,Best Directing,false
1954,L'homme des vallées perdues,"Drama,Western",187399999,5,Best Directing,false
1954,Vacances romaines,"Comedy,Romance",46849999,6,Best Directing,false
1954,The War of the Worlds,"Action,Sci-Fi,Thriller",40853200,9,Best Visual Effects,true
1954,From Here to Eternity,"Drama,Romance,War",285785000,3,Best Picture,true
1954,Julius Caesar,"Biography,Drama,History",18936770,9,Best Picture,false
1954,Shane,"Drama,Western",187399999,5,Best Picture,false
1954,The Robe,"Drama,History",337320000,2,Best Picture,false
1954,Roman Holiday,"Comedy,Romance",46849999,6,Best Picture,false
1954,From Here to Eternity,"Drama,Romance,War",285785000,3,Best Adapted Screenplay,true
1954,Shane,"Drama,Western",187399999,5,Best Adapted Screenplay,false
1954,Roman Holiday,"Comedy,Romance",46849999,6,Best Adapted Screenplay,false
1954,Titanic,"Drama,History,Romance",45959849,8,Best Original Screenplay,true
1954,The Naked Spur,"Thriller,Western",22703509,9,Best Original Screenplay,false
1954,Take the High Ground!,"Drama,War",18440160,9,Best Original Screenplay,false
1953,The Bad and the Beautiful,"Drama,Romance",22344480,9,Best Cinematography,true
1953,The Quiet Man,"Comedy,Drama,Romance",99592000,4,Best Cinematography,true
1953,Hans Christian Andersen,"Biography,Family,Musical",123475200,2,Best Cinematography,false
1953,Ivanhoe,"Adventure,Drama,History",128784633,2,Best Cinematography,false
1953,The Snows of Kilimanjaro,"Adventure,Drama,Romance",170392000,2,Best Cinematography,false
1953,L'homme tranquille,"Comedy,Drama,Romance",99592000,4,Best Directing,true
1953,Sous le plus grand chapiteau du monde,"Drama,Family,Romance",339840000,1,Best Directing,false
1953,Le train sifflera trois fois,"Action,Drama,Thriller",89208000,5,Best Directing,false
1953,Moulin Rouge,"Biography,Drama,Music",111486400,3,Best Directing,false
1953,Plymouth Adventure,"Adventure,Drama,History",18020960,9,Best Visual Effects,true
1953,The Greatest Show on Earth,"Drama,Family,Romance",339840000,1,Best Picture,true
1953,Ivanhoe,"Adventure,Drama,History",128784633,2,Best Picture,false
1953,The Quiet Man,"Comedy,Drama,Romance",99592000,4,Best Picture,false
1953,High Noon,"Action,Drama,Thriller",89208000,5,Best Picture,false
1953,Moulin Rouge,"Biography,Drama,Music",111486400,3,Best Picture,false
1953,The Bad and the Beautiful,"Drama,Romance",22344480,9,Best Adapted Screenplay,true
1953,The Man in the White Suit,"Comedy,Drama,Sci-Fi",78021,14,Best Adapted Screenplay,false
1953,The Quiet Man,"Comedy,Drama,Romance",99592000,4,Best Adapted Screenplay,false
1953,High Noon,"Action,Drama,Thriller",89208000,5,Best Adapted Screenplay,false
1952,Strangers on a Train,"Crime,Film-Noir,Thriller",72561300,3,Best Cinematography,false
1952,A Streetcar Named Desire,"Drama",76080000,2,Best Cinematography,false
1952,An American in Paris,"Drama,Musical,Romance",42795000,4,Best Cinematography,true
1952,Quo Vadis,"Biography,Drama,History",231014447,1,Best Cinematography,false
1952,Show Boat,"Drama,Family,Musical",50336430,3,Best Cinematography,false
1952,Un tramway nommé désir,"Drama",76080000,2,Best Directing,false
1952,La reine africaine,"Adventure,Drama,Romance",5098482,11,Best Directing,false
1952,Un Américain à Paris,"Drama,Musical,Romance",42795000,4,Best Directing,false
1952,An American in Paris,"Drama,Musical,Romance",42795000,4,Best Picture,true
1952,Quo Vadis,"Biography,Drama,History",231014447,1,Best Picture,false
1952,A Streetcar Named Desire,"Drama",76080000,2,Best Picture,false
1952,The African Queen,"Adventure,Drama,Romance",5098482,11,Best Adapted Screenplay,false
1952,A Streetcar Named Desire,"Drama",76080000,2,Best Adapted Screenplay,false
1952,An American in Paris,"Drama,Musical,Romance",42795000,4,Best Original Screenplay,true
1952,Ace in the Hole,"Drama,Film-Noir",37753682,5,Best Original Screenplay,false
1952,Go for Broke!,"Drama,History,War",24069810,7,Best Original Screenplay,false
1951,The Third Man,"Film-Noir,Mystery,Thriller",4352660,9,Best Cinematography,true
1951,Sunset Blvd.,"Drama,Film-Noir",49641870,3,Best Cinematography,false
1951,The Asphalt Jungle,"Crime,Drama,Film-Noir",10436130,11,Best Cinematography,false
1951,All About Eve,"Drama",98615,13,Best Cinematography,false
1951,King Solomon's Mines,"Action,Adventure,Romance",48905430,3,Best Cinematography,true
1951,Annie Get Your Gun,"Biography,Comedy,Musical",77520000,2,Best Cinematography,false
1951,Samson and Delilah,"Adventure,Drama,History",279072000,1,Best Cinematography,false
1951,Ève,"Drama",98615,13,Best Directing,true
1951,Boulevard du Crépuscule,"Drama,Film-Noir",49641870,3,Best Directing,false
1951,Le troisième homme,"Film-Noir,Mystery,Thriller",4352660,9,Best Directing,false
1951,Comment l'esprit vient aux femmes,"Comedy,Drama,Romance",116280000,1,Best Directing,false
1951,Quand la ville dort,"Crime,Drama,Film-Noir",10436130,11,Best Directing,false
1951,Destination Moon,"Adventure,Drama,Sci-Fi",48450000,4,Best Visual Effects,true
1951,Samson and Delilah,"Adventure,Drama,History",279072000,1,Best Visual Effects,false
1951,All About Eve,"Drama",98615,13,Best Picture,true
1951,Sunset Blvd.,"Drama,Film-Noir",49641870,3,Best Picture,false
1951,Born Yesterday,"Comedy,Drama,Romance",116280000,1,Best Picture,false
1951,King Solomon's Mines,"Action,Adventure,Romance",48905430,3,Best Picture,false
1951,All About Eve,"Drama",98615,13,Best Adapted Screenplay,true
1951,Born Yesterday,"Comedy,Drama,Romance",116280000,1,Best Adapted Screenplay,false
1951,The Asphalt Jungle,"Crime,Drama,Film-Noir",10436130,11,Best Adapted Screenplay,false
1951,Sunset Blvd.,"Drama,Film-Noir",49641870,3,Best Original Screenplay,true
1951,The Men,"Drama",68799000,3,Best Original Screenplay,false
1950,Battleground,"Action,Drama,History",107674821,2,Best Cinematography,true
1950,Champion,"Drama,Film-Noir,Sport",26150000,6,Best Cinematography,false
1950,Prince of Foxes,"Adventure,Drama,History",26673000,6,Best Cinematography,false
1950,Première désillusion,"Drama,Film-Noir,Mystery",604012,12,Best Directing,false
1950,Bastogne,"Action,Drama,History",107674821,2,Best Directing,false
1950,Mighty Joe Young,"Adventure,Drama,Fantasy",20397000,7,Best Visual Effects,true
1950,Tulsa,"Action,Drama,Romance",16736000,7,Best Visual Effects,false
1950,Battleground,"Action,Drama,History",107674821,2,Best Picture,false
1950,Champion,"Drama,Film-Noir,Sport",26150000,6,Best Adapted Screenplay,false
1950,Ladri di biciclette,"Drama",3482447,10,Best Adapted Screenplay,false
1950,The Fallen Idol,"Drama,Film-Noir,Mystery",604012,12,Best Adapted Screenplay,false
1950,Battleground,"Action,Drama,History",107674821,2,Best Original Screenplay,true
1949,The Naked City,"Crime,Drama,Film-Noir",25416000,6,Best Cinematography,true
1949,Joan of Arc,"Biography,Drama,History",61084623,3,Best Cinematography,true
1949,The Three Musketeers,"Action,Adventure,Drama",95207488,3,Best Cinematography,false
